Geneid	L10_WT1	L10_WT2	L10_WT3	L10_WT4	L1_WT1	L1_WT2	L1_WT4	p13_WT1	p13_WT2	p13_WT3	p13_WT4	p6_WT1	p6_WT2	p6_WT4
ENSMUSG00000038201	8	6	18	5	3	9	7	14	295	56	132	23	30	38
ENSMUSG00000074121	13	10	11	7	49	46	58	76	93	110	153	16	37	35
ENSMUSG00000038194	1	0	2	0	5	8	6	14	11	3	9	4	7	7
ENSMUSG00000100916	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003868	69	68	95	42	273	338	324	354	460	502	485	130	286	368
ENSMUSG00000003865	112	85	155	83	488	459	521	1004	1625	1009	1359	297	519	428
ENSMUSG00000050708	4277	1688	3587	1600	3363	3862	8331	2673	3610	4706	3360	930	2129	3016
ENSMUSG00000076036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003873	77	71	113	60	198	234	307	200	255	309	256	100	139	180
ENSMUSG00000011382	55	35	77	38	329	183	192	1651	1696	1035	1659	265	555	404
ENSMUSG00000023467	0	1	3	0	9	2	8	24	22	25	16	9	11	7
ENSMUSG00000030824	183	164	231	134	1258	1381	1233	1679	1964	2339	1801	408	1090	1042
ENSMUSG00000040435	28	40	42	27	152	120	156	107	173	155	163	54	89	71
ENSMUSG00000040428	5	6	31	6	60	67	82	326	243	402	397	81	160	106
ENSMUSG00000085698	0	0	0	0	3	2	6	15	13	13	16	1	2	0
ENSMUSG00000030825	1	0	1	1	0	0	0	6	2	2	4	3	3	3
ENSMUSG00000085214	2	4	15	3	37	9	20	26	27	25	38	11	11	9
ENSMUSG00000030826	423	248	460	265	1279	1289	676	473	684	565	566	225	293	281
ENSMUSG00000030827	0	0	0	0	0	3	2	0	0	1	1	0	0	1
ENSMUSG00000008461	1	1	6	2	1	0	4	6	13	9	9	3	3	21
ENSMUSG00000064158	1	1	2	1	1	5	1	13	5	5	11	6	8	4
ENSMUSG00000044562	46	48	95	32	210	280	284	260	230	359	306	138	136	125
ENSMUSG00000084882	4	4	4	2	13	16	17	25	25	18	39	11	3	4
ENSMUSG00000042918	3	1	4	1	32	32	36	64	96	72	105	27	27	30
ENSMUSG00000055978	3	3	2	0	11	12	7	24	22	18	25	5	9	3
ENSMUSG00000040364	0	0	1	0	1	1	1	0	2	2	2	0	0	0
ENSMUSG00000070564	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000003273	11	6	10	6	8	13	7	30	34	31	36	19	29	24
ENSMUSG00000059824	244	204	331	172	61	45	65	392	445	455	619	150	132	289
ENSMUSG00000057342	127	168	221	119	256	330	364	297	300	411	343	187	174	308
ENSMUSG00000059070	1127	1035	1565	802	2680	3143	3048	2050	2556	3228	2403	535	1263	1488
ENSMUSG00000054161	2	2	6	2	10	16	9	12	11	8	15	3	12	3
ENSMUSG00000070563	0	1	0	0	0	1	2	0	0	0	0	0	1	0
ENSMUSG00000003271	2	4	4	1	9	12	8	44	46	41	40	21	22	23
ENSMUSG00000062044	1	0	7	4	14	27	27	65	52	52	63	32	44	25
ENSMUSG00000003269	141	137	179	107	450	410	628	717	757	805	959	187	303	257
ENSMUSG00000058743	0	0	1	0	3	5	7	30	11	19	20	4	5	6
ENSMUSG00000053801	37	44	54	30	209	283	274	269	335	437	403	98	167	188
ENSMUSG00000002771	1	4	8	5	12	11	20	16	14	25	29	7	14	14
ENSMUSG00000002778	473	459	621	329	1646	1524	1355	1372	1623	1701	1736	249	436	464
ENSMUSG00000088555	0	4	1	2	6	4	4	4	10	10	11	4	5	2
ENSMUSG00000040231	2	1	2	2	12	4	7	11	11	8	19	7	6	6
ENSMUSG00000002781	70	66	85	42	137	128	141	260	324	249	241	74	188	120
ENSMUSG00000040212	13	15	22	15	83	80	114	116	118	192	112	16	50	73
ENSMUSG00000040189	6	8	10	1	36	34	51	81	68	67	75	45	51	31
ENSMUSG00000030834	0	0	1	0	1	2	1	3	3	2	4	0	0	0
ENSMUSG00000030835	392	518	691	282	2535	2604	1362	1348	1776	1661	1498	422	707	745
ENSMUSG00000096146	0	0	0	0	0	0	0	1	37	4	6	6	8	9
ENSMUSG00000040136	0	0	0	0	1	2	0	11	16	7	10	41	34	17
ENSMUSG00000030838	0	0	0	0	0	0	0	0	3	0	3	0	0	0
ENSMUSG00000009487	0	0	0	0	0	0	0	0	1	1	0	0	0	1
ENSMUSG00000103826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009471	0	0	0	0	1	0	0	0	15	3	7	3	1	1
ENSMUSG00000058975	0	0	0	0	1	1	1	2	37	10	17	2	10	15
ENSMUSG00000030839	19	15	34	13	62	55	81	118	134	142	168	63	66	81
ENSMUSG00000094229	0	0	1	0	2	1	0	1	0	0	2	0	0	0
ENSMUSG00000087492	0	0	4	1	5	8	8	25	17	12	20	4	1	8
ENSMUSG00000040046	9	3	13	13	137	198	153	522	406	360	519	204	593	170
ENSMUSG00000006763	26	30	26	11	147	152	127	499	462	550	616	118	154	168
ENSMUSG00000040026	117	7	3	8	174	54	111	2	1	1	2	1	2	5
ENSMUSG00000040017	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000074115	94	9	11	29	2883	2367	5601	3	1	3	1	15	3	13
ENSMUSG00000057465	70	7	6	26	3276	3155	4638	1	0	2	3	5	2	4
ENSMUSG00000014418	155	236	411	145	730	694	700	1284	1226	1301	1638	342	404	443
ENSMUSG00000006599	349	309	477	291	962	851	1097	1226	1243	1439	1963	292	354	405
ENSMUSG00000087298	1	3	4	2	16	7	7	22	17	22	30	8	10	14
ENSMUSG00000063229	2454	1902	2710	1469	8881	8849	4336	5636	11690	7050	7742	1046	2887	2454
ENSMUSG00000030851	1	0	3	1	4	2	0	4	3	3	3	0	1	1
ENSMUSG00000014402	239	232	382	210	633	496	557	994	1022	962	1284	190	230	239
ENSMUSG00000043262	64	60	90	57	188	178	236	656	600	637	847	104	158	202
ENSMUSG00000056509	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSMUSG00000049516	331	443	563	303	1075	1014	1029	1168	1290	1411	1685	207	453	367
ENSMUSG00000010307	23	21	26	13	40	25	85	130	128	219	139	30	47	56
ENSMUSG00000030854	0	0	1	0	9	21	23	33	32	39	27	5	2	2
ENSMUSG00000098960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085186	0	0	0	0	0	1	2	5	1	2	2	0	0	1
ENSMUSG00000052303	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ENSMUSG00000074111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099560	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000050650	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000100470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093973	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101944	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099659	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078698	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSMUSG00000100665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101087	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101739	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100920	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102068	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000102128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101906	0	1	0	0	2	1	0	0	2	2	1	0	0	0
ENSMUSG00000067173	0	0	1	0	0	2	2	2	3	6	1	0	1	1
ENSMUSG00000070552	0	0	0	0	0	0	0	2	0	3	2	0	0	0
ENSMUSG00000101063	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102003	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000101900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070551	0	0	0	0	1	0	1	0	1	0	0	1	1	1
ENSMUSG00000101543	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ENSMUSG00000070550	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000097955	0	0	0	0	0	0	0	1	1	0	1	0	0	1
ENSMUSG00000099952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100687	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070547	3	2	6	0	40	18	38	67	59	104	126	11	27	39
ENSMUSG00000074109	0	1	4	2	4	11	15	35	32	39	60	12	6	24
ENSMUSG00000050425	1	0	2	0	8	6	5	18	22	40	43	3	12	15
ENSMUSG00000101362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070546	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099889	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMUSG00000030471	27	28	63	14	185	151	190	499	548	513	707	77	112	123
ENSMUSG00000030470	0	0	0	0	0	0	1	8	280	215	261	23	15	38
ENSMUSG00000046179	0	1	5	2	66	121	37	333	372	344	417	19	57	91
ENSMUSG00000085995	0	0	1	1	2	5	2	18	9	13	16	1	2	6
ENSMUSG00000052512	15	44	45	22	351	423	544	3469	3138	2883	3224	717	933	1063
ENSMUSG00000103834	0	0	0	0	1	2	1	11	13	8	8	0	1	0
ENSMUSG00000102148	0	0	0	1	10	7	14	116	86	58	85	8	17	32
ENSMUSG00000030507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039745	77	67	102	44	157	153	173	191	212	263	210	48	86	79
ENSMUSG00000030505	47	67	108	46	354	348	301	915	944	995	1365	223	284	338
ENSMUSG00000097864	0	2	5	2	15	10	6	52	41	35	43	14	7	12
ENSMUSG00000039728	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSMUSG00000055409	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSMUSG00000085265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055489	0	0	2	0	0	0	0	22	991	161	284	45	78	86
ENSMUSG00000030500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078636	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000102124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092118	2	3	9	8	28	27	30	100	67	61	100	16	23	35
ENSMUSG00000030498	25	8	32	21	49	50	54	148	140	135	164	29	26	48
ENSMUSG00000074093	142	127	216	149	281	246	164	272	434	319	455	42	99	101
ENSMUSG00000094445	0	0	0	0	0	0	0	1	0	2	2	0	0	0
ENSMUSG00000088722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074092	0	0	0	0	0	1	0	0	0	0	1	0	0	1
ENSMUSG00000070203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099089	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092856	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099647	0	0	0	1	0	0	1	2	3	4	5	0	1	1
ENSMUSG00000063297	4	3	3	0	11	12	9	67	57	67	97	9	7	8
ENSMUSG00000077163	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000088640	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051504	6	15	21	11	12	15	24	37	32	50	62	6	23	21
ENSMUSG00000033790	85	103	147	72	425	393	353	832	780	872	1292	187	249	275
ENSMUSG00000030447	282	339	524	263	1634	1567	1849	3074	3237	3935	4280	512	1079	1170
ENSMUSG00000092526	2	0	7	3	16	14	29	70	61	41	85	19	11	21
ENSMUSG00000030452	254	210	303	177	712	651	718	1321	1455	1309	1922	134	253	288
ENSMUSG00000087178	7	6	5	2	18	20	32	68	62	85	90	15	26	21
ENSMUSG00000047037	9	6	18	12	59	47	41	218	228	208	256	33	71	59
ENSMUSG00000085927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078087	0	0	1	0	0	0	1	2	4	4	0	1	0	2
ENSMUSG00000030451	690	1094	1915	641	4919	4570	4309	6552	6545	6438	7668	2052	2515	2515
ENSMUSG00000030450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055026	0	0	0	0	6	6	11	66	91	26	51	0	32	9
ENSMUSG00000055048	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000055078	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000033676	0	0	0	0	0	0	0	3	5	7	8	0	0	0
ENSMUSG00000099203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025324	12	11	23	10	99	117	124	285	296	364	340	64	143	104
ENSMUSG00000086926	0	0	0	0	1	0	2	1	3	3	2	3	0	1
ENSMUSG00000025326	697	849	1233	612	3525	3185	2944	5886	5651	5788	7841	1033	1561	1772
ENSMUSG00000100826	11	27	43	17	156	116	130	349	290	258	385	85	54	110
ENSMUSG00000077615	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000064377	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000077681	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094095	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094465	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000094476	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094631	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095425	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094883	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095739	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096291	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093981	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096913	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095031	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095911	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094723	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096683	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094548	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094919	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094888	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094550	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095372	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077645	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096648	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094625	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094538	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096041	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095476	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093943	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095671	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095885	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094765	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094213	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096454	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094099	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094093	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094567	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075968	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095660	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096392	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096821	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095714	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094847	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096285	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094753	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094903	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094554	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094522	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096359	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094283	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096431	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096248	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095734	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095060	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096677	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096057	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096095	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096660	0	0	0	0	0	0	0	0	0	0	0	0	0	0
