Geneid	L10_WT1	L10_WT2	L10_WT3	L10_WT4	p6_WT1	p6_WT2	p6_WT4
ENSMUSG00000083119	0	0	0	0	0	0	0
ENSMUSG00000082652	0	0	0	0	0	0	0
ENSMUSG00000082083	0	0	0	0	0	0	0
ENSMUSG00000081464	0	0	0	0	0	0	0
ENSMUSG00000082822	0	0	0	0	0	0	0
ENSMUSG00000084185	0	0	0	0	0	1	2
ENSMUSG00000077275	0	0	0	0	0	0	0
ENSMUSG00000083406	0	0	0	0	0	0	0
ENSMUSG00000080938	0	0	0	0	0	0	1
ENSMUSG00000059401	123	174	264	151	87	97	100
ENSMUSG00000077309	0	1	1	0	0	0	0
ENSMUSG00000082262	0	0	0	0	0	0	1
ENSMUSG00000031337	97	107	191	83	147	145	184
ENSMUSG00000015214	259	274	375	159	271	338	459
ENSMUSG00000035776	453	478	626	365	305	504	518
ENSMUSG00000085284	1	0	6	6	6	4	8
ENSMUSG00000084114	0	0	0	0	0	0	0
ENSMUSG00000094123	0	0	0	0	0	0	0
ENSMUSG00000015217	40	52	61	25	93	112	173
ENSMUSG00000056380	0	0	0	0	0	0	0
ENSMUSG00000082337	0	0	0	0	0	0	0
ENSMUSG00000083411	0	1	0	0	0	0	1
ENSMUSG00000073131	139	166	167	135	99	199	211
ENSMUSG00000073130	0	1	2	3	1	1	2
ENSMUSG00000033361	13	12	11	12	80	108	110
ENSMUSG00000053593	0	0	1	0	0	0	1
ENSMUSG00000005864	0	0	0	0	1	0	0
ENSMUSG00000033343	0	0	0	0	0	0	0
ENSMUSG00000031340	1	4	2	1	16	19	22
ENSMUSG00000065542	0	1	0	0	0	0	1
ENSMUSG00000070138	0	1	0	0	0	0	1
ENSMUSG00000043453	0	0	0	0	0	0	0
ENSMUSG00000031343	8	2	11	8	13	47	41
ENSMUSG00000081471	0	0	0	0	1	1	1
ENSMUSG00000076455	0	0	0	0	0	2	0
ENSMUSG00000077847	0	0	0	0	0	0	1
ENSMUSG00000065199	0	0	0	0	0	1	0
ENSMUSG00000082657	0	0	0	0	0	0	0
ENSMUSG00000031344	1	1	2	0	0	5	1
ENSMUSG00000090089	0	0	0	0	0	0	0
ENSMUSG00000031347	62	78	91	58	66	123	138
ENSMUSG00000031349	82	117	159	69	58	146	151
ENSMUSG00000084944	0	0	0	0	0	0	0
ENSMUSG00000031351	15	39	65	31	102	144	156
ENSMUSG00000089357	0	0	1	0	0	0	2
ENSMUSG00000050424	0	0	1	0	2	2	1
ENSMUSG00000046287	0	0	0	0	0	0	0
ENSMUSG00000079845	1	2	2	0	4	3	4
ENSMUSG00000057836	3	5	1	1	3	3	1
ENSMUSG00000092255	0	0	0	0	0	0	0
ENSMUSG00000058328	0	0	0	0	0	0	0
ENSMUSG00000067771	0	0	0	0	0	0	0
ENSMUSG00000071745	0	1	1	0	0	1	0
ENSMUSG00000072479	0	0	0	0	0	0	0
ENSMUSG00000079566	0	0	0	0	0	0	0
ENSMUSG00000073125	4	1	0	2	5	16	4
ENSMUSG00000067768	1	1	0	0	1	3	7
ENSMUSG00000078317	16	20	20	17	14	22	24
ENSMUSG00000031362	0	0	0	1	0	0	1
ENSMUSG00000058147	0	0	0	0	0	2	0
ENSMUSG00000067764	0	0	1	0	0	0	0
ENSMUSG00000082629	0	0	0	0	0	0	0
ENSMUSG00000081253	0	0	0	0	1	0	0
ENSMUSG00000031365	87	107	221	78	187	369	342
ENSMUSG00000096966	0	0	1	0	0	3	0
ENSMUSG00000097110	0	0	0	0	0	0	0
ENSMUSG00000103141	0	0	0	0	0	0	1
ENSMUSG00000031374	0	1	1	3	5	8	7
ENSMUSG00000031372	0	0	0	0	0	1	0
ENSMUSG00000031371	42	51	64	27	62	86	107
ENSMUSG00000031375	255	294	395	264	420	1309	1372
ENSMUSG00000031376	0	1	1	0	0	2	1
ENSMUSG00000031383	0	0	4	1	3	18	13
ENSMUSG00000002012	13	19	41	24	30	17	30
ENSMUSG00000019558	253	302	456	237	183	305	353
ENSMUSG00000002015	454	383	456	305	360	740	663
ENSMUSG00000031378	109	92	147	70	114	151	187
ENSMUSG00000088823	0	0	0	0	0	0	0
ENSMUSG00000031385	46	35	57	26	17	22	20
ENSMUSG00000002007	6	10	22	1	25	25	35
ENSMUSG00000002010	543	477	617	333	299	669	552
ENSMUSG00000002014	2875	3176	4348	2557	190	239	474
ENSMUSG00000002006	7	17	23	12	43	71	70
ENSMUSG00000085669	0	0	0	0	1	0	3
ENSMUSG00000064536	0	0	0	0	0	0	3
ENSMUSG00000031391	4	4	11	4	37	50	41
ENSMUSG00000031389	10	12	28	17	96	80	93
ENSMUSG00000031390	0	0	2	0	3	1	4
ENSMUSG00000031388	55	72	105	51	100	123	200
ENSMUSG00000031387	87	108	130	57	78	89	147
ENSMUSG00000031386	285	331	631	268	675	1220	1255
ENSMUSG00000080829	0	0	0	0	0	0	1
ENSMUSG00000031392	694	782	1056	529	478	615	712
ENSMUSG00000092907	0	0	0	0	0	0	0
ENSMUSG00000076127	0	0	0	0	0	0	0
ENSMUSG00000031393	244	223	441	177	467	655	735
ENSMUSG00000031394	13	8	24	9	0	0	2
ENSMUSG00000081118	0	1	0	0	0	0	1
ENSMUSG00000062564	0	0	0	0	0	0	0
ENSMUSG00000084131	12	19	24	18	15	25	43
ENSMUSG00000031397	0	0	2	3	0	2	0
ENSMUSG00000031328	2152	3149	5140	2074	5248	12226	8605
ENSMUSG00000001964	83	84	92	79	99	132	166
ENSMUSG00000081375	0	0	0	0	0	0	0
ENSMUSG00000008682	3382	3410	4686	2810	956	1948	2681
ENSMUSG00000064981	0	0	0	0	0	0	0
ENSMUSG00000019088	57	46	74	32	74	74	109
ENSMUSG00000099226	0	0	0	0	1	0	0
ENSMUSG00000084271	0	0	1	0	1	0	1
ENSMUSG00000009995	206	298	407	174	368	337	450
ENSMUSG00000019087	797	978	1175	711	375	747	774
ENSMUSG00000015291	125	160	236	126	555	557	559
ENSMUSG00000001962	165	159	212	121	84	134	175
ENSMUSG00000106409	0	0	0	0	0	0	0
ENSMUSG00000031398	5	11	15	9	244	271	284
ENSMUSG00000015289	92	82	112	85	59	84	110
ENSMUSG00000015290	170	204	267	183	114	197	236
ENSMUSG00000032806	76	57	72	50	30	85	76
ENSMUSG00000031399	128	131	143	82	93	143	172
ENSMUSG00000004221	290	262	386	172	368	448	528
ENSMUSG00000031400	1621	1191	2122	931	251	746	583
ENSMUSG00000079536	0	0	0	0	0	0	0
ENSMUSG00000082707	0	0	0	0	0	1	0
ENSMUSG00000083283	4	9	7	4	5	11	10
ENSMUSG00000083768	0	0	0	0	0	0	0
ENSMUSG00000082447	0	0	0	0	0	0	0
ENSMUSG00000065291	0	0	0	0	0	0	0
ENSMUSG00000085066	0	0	0	0	0	0	0
ENSMUSG00000043715	0	0	0	0	0	0	0
ENSMUSG00000051706	0	0	0	0	0	0	0
ENSMUSG00000077462	0	0	0	0	0	0	0
ENSMUSG00000079534	0	0	0	0	0	1	0
ENSMUSG00000081804	0	0	0	0	0	0	0
ENSMUSG00000080072	0	0	0	0	0	0	0
ENSMUSG00000083847	0	0	0	0	0	0	0
ENSMUSG00000080777	0	0	0	0	0	1	0
ENSMUSG00000065859	0	0	0	0	0	0	0
ENSMUSG00000084066	0	0	0	0	0	0	0
ENSMUSG00000079532	0	0	0	0	0	0	0
ENSMUSG00000082288	0	0	0	0	0	0	0
ENSMUSG00000082427	0	0	0	0	0	0	0
ENSMUSG00000082910	0	0	0	0	0	0	0
ENSMUSG00000081814	0	0	0	0	0	0	0
ENSMUSG00000082170	0	0	0	0	0	0	0
ENSMUSG00000086081	0	0	0	0	0	0	0
ENSMUSG00000081612	0	0	0	0	0	0	0
ENSMUSG00000079531	0	0	0	0	0	0	0
ENSMUSG00000080822	0	0	0	0	0	0	0
ENSMUSG00000081832	0	0	0	0	0	0	0
ENSMUSG00000080193	0	0	0	0	0	0	0
ENSMUSG00000085877	0	0	0	0	0	0	0
ENSMUSG00000081940	0	0	0	0	0	0	0
ENSMUSG00000081357	0	0	0	0	0	0	0
ENSMUSG00000083981	0	0	0	0	0	0	0
ENSMUSG00000032750	10	8	10	6	19	19	25
ENSMUSG00000065935	0	0	1	0	0	0	0
ENSMUSG00000082873	1	0	1	0	3	1	5
ENSMUSG00000031403	122	133	213	121	221	328	491
ENSMUSG00000089014	0	0	1	0	1	0	2
ENSMUSG00000031402	736	486	859	455	253	371	335
ENSMUSG00000083416	0	0	0	0	0	0	0
ENSMUSG00000080254	0	0	0	0	0	0	1
ENSMUSG00000073094	0	1	0	0	0	0	0
ENSMUSG00000082244	0	0	0	0	0	0	0
ENSMUSG00000031196	25	61	91	23	89	113	100
ENSMUSG00000083736	1	1	0	0	2	1	1
ENSMUSG00000081633	0	1	2	0	2	3	4
ENSMUSG00000031198	137	189	264	173	123	223	277
ENSMUSG00000090110	11	5	21	9	16	29	32
ENSMUSG00000031200	24	39	53	26	116	98	160
ENSMUSG00000031201	169	175	231	137	153	165	247
ENSMUSG00000082208	0	0	2	0	3	2	4
ENSMUSG00000083093	0	0	0	0	0	0	0
ENSMUSG00000048709	0	0	0	0	3	2	4
ENSMUSG00000031197	108	84	138	108	93	199	255
ENSMUSG00000086573	0	0	1	1	0	1	2
ENSMUSG00000031202	2	4	1	4	1	10	11
ENSMUSG00000086937	0	0	0	0	2	0	1
ENSMUSG00000077406	0	0	0	0	0	0	0
ENSMUSG00000082551	0	0	0	0	0	0	0
ENSMUSG00000087396	11	4	11	5	55	65	78
ENSMUSG00000081996	1	0	0	0	3	4	2
ENSMUSG00000016382	129	115	180	102	374	651	773
ENSMUSG00000077650	0	0	0	0	2	0	1
ENSMUSG00000083544	0	0	0	0	0	0	0
ENSMUSG00000085598	0	0	0	0	0	0	0
ENSMUSG00000081106	0	0	0	0	1	0	1
ENSMUSG00000082755	1	2	1	1	3	4	0
ENSMUSG00000084831	0	0	0	0	0	0	0
ENSMUSG00000082827	0	0	0	0	0	0	0
ENSMUSG00000083566	0	0	0	0	0	0	0
ENSMUSG00000086104	0	0	0	0	0	0	0
ENSMUSG00000086207	0	0	0	0	0	0	0
ENSMUSG00000071738	0	0	0	0	0	0	0
ENSMUSG00000081061	0	0	0	0	0	0	0
ENSMUSG00000083333	0	0	0	0	0	0	0
ENSMUSG00000082444	0	0	0	0	0	0	0
ENSMUSG00000073085	0	0	0	0	0	0	0
ENSMUSG00000081175	0	0	0	0	0	0	0
ENSMUSG00000079525	0	0	0	0	0	0	0
ENSMUSG00000082824	0	0	0	0	0	0	0
ENSMUSG00000083810	0	0	0	0	0	0	0
ENSMUSG00000088773	0	0	0	0	0	0	0
ENSMUSG00000088530	0	0	0	0	0	0	0
ENSMUSG00000083482	0	0	0	0	0	0	0
ENSMUSG00000081697	0	0	0	0	0	0	0
ENSMUSG00000084202	0	0	0	0	0	1	0
ENSMUSG00000082517	0	0	0	0	0	0	0
ENSMUSG00000081622	0	0	0	0	0	0	0
ENSMUSG00000025246	326	383	510	275	493	903	885
ENSMUSG00000088278	1	3	1	2	7	6	4
ENSMUSG00000087152	0	0	0	0	0	0	0
ENSMUSG00000081358	0	0	0	0	0	0	0
ENSMUSG00000082842	0	0	0	0	0	0	0
ENSMUSG00000081164	1	0	0	0	1	4	1
ENSMUSG00000035725	126	143	179	114	104	191	207
ENSMUSG00000085973	0	0	0	0	0	0	0
ENSMUSG00000000003	0	0	0	0	0	0	0
ENSMUSG00000079522	0	0	0	0	0	0	0
ENSMUSG00000044121	0	0	0	0	0	0	0
ENSMUSG00000082635	0	0	0	0	0	0	0
ENSMUSG00000081781	0	0	0	0	0	0	1
ENSMUSG00000080890	0	0	0	0	0	0	0
ENSMUSG00000067684	0	0	0	0	0	0	0
ENSMUSG00000079521	0	0	0	0	0	0	0
ENSMUSG00000067679	0	0	0	0	0	0	0
ENSMUSG00000079519	0	0	0	0	0	0	0
ENSMUSG00000083448	0	0	0	0	0	0	0
ENSMUSG00000035651	0	0	0	0	0	0	0
ENSMUSG00000083927	0	0	0	0	0	0	0
ENSMUSG00000084019	0	0	0	0	0	0	0
ENSMUSG00000081881	0	0	0	0	0	0	0
ENSMUSG00000082865	0	0	0	0	0	0	0
ENSMUSG00000047996	100	42	94	55	66	98	115
ENSMUSG00000088335	1	1	0	1	0	1	1
ENSMUSG00000084125	0	0	0	0	0	0	0
ENSMUSG00000082664	0	0	0	0	0	0	0
ENSMUSG00000085610	0	0	0	0	0	0	0
ENSMUSG00000078315	0	0	0	0	0	0	0
ENSMUSG00000082912	0	0	0	0	0	0	0
ENSMUSG00000083258	0	0	0	0	0	2	0
ENSMUSG00000088446	0	0	0	0	0	0	0
ENSMUSG00000083067	0	0	0	0	0	0	0
ENSMUSG00000081049	39	47	85	53	34	62	105
ENSMUSG00000073077	6	9	21	7	34	41	65
ENSMUSG00000046942	0	0	0	0	0	0	0
ENSMUSG00000082372	0	0	0	0	0	0	0
ENSMUSG00000080847	0	0	0	0	0	0	0
ENSMUSG00000081221	0	0	0	0	1	2	1
ENSMUSG00000082346	0	0	0	0	0	0	0
ENSMUSG00000083444	0	0	0	0	0	0	0
ENSMUSG00000081205	0	0	0	0	0	0	0
ENSMUSG00000083367	1	0	0	0	6	8	10
ENSMUSG00000084300	0	0	0	0	1	0	0
ENSMUSG00000083944	0	0	0	0	0	0	0
ENSMUSG00000096919	0	0	3	0	2	1	9
ENSMUSG00000025666	135	152	186	103	159	308	328
ENSMUSG00000083637	0	0	0	0	1	0	0
ENSMUSG00000060673	0	0	0	0	0	0	0
ENSMUSG00000082319	12	10	15	11	8	24	22
ENSMUSG00000089040	0	0	0	0	0	0	0
ENSMUSG00000064781	0	0	0	0	0	0	0
ENSMUSG00000083113	0	0	0	0	0	0	0
ENSMUSG00000064740	0	0	0	0	0	0	0
ENSMUSG00000083877	0	0	0	0	0	0	0
ENSMUSG00000082913	0	0	0	0	0	0	0
ENSMUSG00000077674	0	0	0	0	0	0	0
ENSMUSG00000083587	0	0	0	0	0	0	0
ENSMUSG00000088097	0	0	0	0	0	0	0
ENSMUSG00000045103	519	614	793	447	650	436	704
ENSMUSG00000077620	0	0	0	0	0	0	0
ENSMUSG00000035522	0	0	0	0	0	1	1
ENSMUSG00000065661	0	0	0	0	0	0	1
ENSMUSG00000081583	1	3	1	0	5	1	2
ENSMUSG00000084281	0	0	0	0	2	0	0
ENSMUSG00000081379	0	0	0	0	0	0	0
ENSMUSG00000082139	0	0	0	0	0	0	0
ENSMUSG00000035491	0	0	0	0	0	0	0
ENSMUSG00000083839	0	0	0	0	0	0	0
ENSMUSG00000035476	114	117	177	104	160	252	247
ENSMUSG00000106312	0	0	0	0	5	2	3
ENSMUSG00000025059	2197	1820	2704	1405	131	168	240
ENSMUSG00000081933	0	3	3	1	0	1	0
ENSMUSG00000087232	3	4	8	1	1	0	2
ENSMUSG00000084340	1	1	1	1	2	2	9
ENSMUSG00000081212	0	1	1	1	2	2	4
ENSMUSG00000081452	0	0	0	0	2	0	1
ENSMUSG00000078314	0	0	0	0	7	3	2
ENSMUSG00000025058	2	2	3	1	11	15	29
ENSMUSG00000080266	0	0	0	0	0	0	0
ENSMUSG00000035454	0	0	0	0	0	0	0
ENSMUSG00000025056	0	0	0	0	0	0	0
ENSMUSG00000035427	0	0	0	0	0	0	0
ENSMUSG00000083830	0	0	0	0	0	0	0
ENSMUSG00000082033	0	0	0	0	0	0	0
ENSMUSG00000082461	0	0	0	0	1	0	0
ENSMUSG00000083977	0	0	0	0	0	0	0
ENSMUSG00000080069	0	0	0	0	0	0	0
ENSMUSG00000085577	0	0	0	0	0	0	0
ENSMUSG00000082450	0	0	0	0	0	0	0
ENSMUSG00000065758	0	0	0	0	0	0	0
ENSMUSG00000052372	0	1	1	0	2	1	1
ENSMUSG00000083779	0	0	0	0	0	0	0
ENSMUSG00000084029	0	0	0	0	0	0	0
ENSMUSG00000083421	0	0	0	0	0	0	1
ENSMUSG00000093056	0	0	2	0	6	9	22
ENSMUSG00000081424	0	0	0	0	0	1	0
ENSMUSG00000065747	0	0	0	0	0	0	0
ENSMUSG00000081877	0	0	0	0	0	0	1
ENSMUSG00000082595	0	0	0	0	0	0	0
ENSMUSG00000081892	0	0	0	0	0	0	1
ENSMUSG00000083058	0	0	0	0	0	0	0
ENSMUSG00000084355	0	0	0	0	0	0	0
ENSMUSG00000086142	0	0	0	0	0	0	0
ENSMUSG00000081673	1	0	0	0	0	0	0
ENSMUSG00000083640	0	0	0	0	0	0	1
ENSMUSG00000097961	0	0	0	0	0	0	1
ENSMUSG00000084559	0	0	0	0	0	0	0
ENSMUSG00000098725	0	0	0	0	0	0	0
ENSMUSG00000082847	0	0	0	0	0	0	0
ENSMUSG00000081167	0	0	0	0	0	1	0
ENSMUSG00000084060	0	0	0	0	0	0	0
ENSMUSG00000082311	0	0	0	0	0	0	0
ENSMUSG00000081458	0	0	0	0	0	0	0
ENSMUSG00000081033	0	0	0	0	0	0	0
ENSMUSG00000083923	0	0	0	0	0	0	0
ENSMUSG00000083597	0	0	0	0	0	0	0
ENSMUSG00000035395	0	0	0	0	0	0	0
ENSMUSG00000081628	0	0	0	0	0	0	0
ENSMUSG00000082422	0	0	0	0	0	0	0
ENSMUSG00000079513	0	0	0	0	0	0	0
ENSMUSG00000083253	0	0	0	0	0	1	1
ENSMUSG00000095818	0	0	0	0	0	0	0
ENSMUSG00000100506	0	0	0	0	0	0	0
ENSMUSG00000035387	0	0	0	0	0	0	0
ENSMUSG00000083508	0	0	0	0	0	0	0
ENSMUSG00000082479	0	0	0	0	0	0	0
ENSMUSG00000084289	0	0	0	0	1	5	1
ENSMUSG00000091497	0	0	0	0	0	0	0
ENSMUSG00000059972	0	0	0	0	0	0	0
ENSMUSG00000080427	0	0	0	0	0	0	0
ENSMUSG00000082832	0	0	0	0	0	0	0
ENSMUSG00000080765	0	0	0	0	0	0	0
ENSMUSG00000081235	1	0	0	0	0	0	0
ENSMUSG00000073069	0	0	0	0	0	0	0
ENSMUSG00000083926	0	0	0	0	0	0	0
ENSMUSG00000094861	0	0	0	0	0	0	0
ENSMUSG00000096072	0	0	0	0	0	0	0
ENSMUSG00000080863	0	0	0	0	0	0	0
ENSMUSG00000084057	0	0	0	0	0	0	0
ENSMUSG00000083955	0	0	0	0	0	0	0
ENSMUSG00000057805	0	0	0	0	0	0	0
ENSMUSG00000081960	0	0	1	0	0	0	0
ENSMUSG00000064129	0	0	0	0	0	0	0
ENSMUSG00000061392	0	0	0	0	0	0	0
ENSMUSG00000082807	0	0	0	0	0	0	0
ENSMUSG00000084155	0	0	0	0	0	0	0
ENSMUSG00000083994	0	0	0	0	0	0	2
ENSMUSG00000078123	0	0	0	0	0	0	0
ENSMUSG00000084269	0	0	0	0	0	0	0
ENSMUSG00000062162	0	0	0	0	0	0	0
ENSMUSG00000081743	0	0	0	0	0	0	0
ENSMUSG00000083701	0	0	0	0	0	1	0
ENSMUSG00000067649	0	0	0	0	0	0	0
ENSMUSG00000080155	0	0	0	0	0	0	0
ENSMUSG00000071726	0	0	0	0	0	0	0
ENSMUSG00000080737	0	0	0	0	0	0	0
ENSMUSG00000088663	0	0	0	0	0	1	0
ENSMUSG00000093329	0	0	0	0	0	0	0
ENSMUSG00000095110	0	0	0	0	0	0	0
ENSMUSG00000077294	0	0	0	0	0	0	0
ENSMUSG00000096153	0	0	0	0	0	0	0
ENSMUSG00000065266	0	0	0	0	0	0	0
ENSMUSG00000035277	0	0	0	1	0	0	1
ENSMUSG00000006678	22	18	46	19	320	438	490
ENSMUSG00000083207	0	0	3	1	13	12	29
ENSMUSG00000088445	0	0	0	0	1	0	2
ENSMUSG00000087255	0	0	0	0	0	0	0
ENSMUSG00000035246	2	1	2	0	10	40	19
ENSMUSG00000035232	15	9	11	9	23	105	65
ENSMUSG00000082728	0	0	0	0	0	0	0
ENSMUSG00000081573	0	0	0	0	0	0	0
ENSMUSG00000081044	0	0	0	0	0	0	0
ENSMUSG00000083114	0	0	0	0	0	0	0
ENSMUSG00000080995	0	0	0	0	0	0	0
ENSMUSG00000081055	0	0	0	0	0	0	0
ENSMUSG00000087640	1	0	0	0	3	3	4
ENSMUSG00000079509	228	251	420	217	343	564	573
ENSMUSG00000035150	205	179	230	134	148	235	311
ENSMUSG00000043929	76	93	119	64	117	169	225
ENSMUSG00000099072	0	0	0	0	0	0	0
ENSMUSG00000080923	0	0	0	0	0	0	0
ENSMUSG00000082759	0	0	0	0	0	0	0
ENSMUSG00000084214	0	0	0	0	0	0	0
ENSMUSG00000043549	0	0	0	0	0	1	1
ENSMUSG00000079508	47	42	59	67	14	39	27
ENSMUSG00000105544	0	0	1	0	2	0	1
ENSMUSG00000084007	0	0	1	0	5	2	4
ENSMUSG00000084904	0	2	1	0	2	5	2
ENSMUSG00000084450	0	0	0	0	0	0	0
ENSMUSG00000025151	371	500	675	291	606	1519	1276
ENSMUSG00000081796	0	0	0	0	0	0	0
ENSMUSG00000080887	0	0	0	0	0	0	0
ENSMUSG00000082406	0	0	0	0	0	0	0
ENSMUSG00000080974	0	1	0	0	0	0	1
ENSMUSG00000071723	1	4	7	2	18	39	26
ENSMUSG00000083438	0	0	0	0	0	0	0
ENSMUSG00000073062	34	43	58	21	44	83	97
ENSMUSG00000082776	2	4	2	2	10	1	2
ENSMUSG00000081418	0	2	1	0	5	0	4
ENSMUSG00000082964	1	1	7	3	1	0	3
ENSMUSG00000097340	29	41	56	20	30	40	56
ENSMUSG00000073060	0	0	0	0	0	0	0
ENSMUSG00000087522	0	0	0	0	0	0	0
ENSMUSG00000071722	8	12	18	7	27	47	34
ENSMUSG00000025656	14	13	17	15	51	85	63
ENSMUSG00000083789	0	0	0	0	0	0	0
ENSMUSG00000080298	0	0	0	0	0	0	0
ENSMUSG00000082371	0	0	0	0	0	0	0
ENSMUSG00000080283	0	0	0	2	0	0	0
ENSMUSG00000050332	211	214	390	134	341	400	460
ENSMUSG00000031204	0	0	1	0	0	5	8
ENSMUSG00000087324	0	0	0	0	0	0	0
ENSMUSG00000083556	0	0	0	0	0	0	0
ENSMUSG00000035062	7	1	6	6	12	35	16
ENSMUSG00000035045	13	9	21	6	40	61	70
ENSMUSG00000071721	0	0	0	0	0	0	0
ENSMUSG00000057421	131	109	184	111	275	237	317
ENSMUSG00000031207	98	161	264	136	471	1364	1063
ENSMUSG00000088146	0	0	0	0	0	0	0
ENSMUSG00000081848	0	0	0	0	0	0	0
ENSMUSG00000081742	0	0	0	0	0	0	0
ENSMUSG00000078122	15	8	45	14	31	77	143
ENSMUSG00000076066	0	0	0	0	0	0	0
ENSMUSG00000044206	0	1	0	0	2	4	8
ENSMUSG00000045802	3	3	3	2	6	10	17
ENSMUSG00000082317	0	0	0	0	0	1	1
ENSMUSG00000031209	38	42	92	38	246	443	372
ENSMUSG00000082035	0	0	1	0	1	1	4
ENSMUSG00000081182	1	0	0	0	4	7	6
ENSMUSG00000031210	0	0	0	1	0	0	1
ENSMUSG00000082735	0	0	0	0	0	0	0
ENSMUSG00000082397	0	0	0	0	0	0	0
ENSMUSG00000081606	0	0	0	0	0	0	0
ENSMUSG00000083350	0	0	0	0	0	0	0
ENSMUSG00000031212	0	0	0	0	0	0	0
ENSMUSG00000081135	0	0	0	0	0	0	0
ENSMUSG00000034457	32	27	40	26	27	36	54
ENSMUSG00000081923	0	0	0	0	0	0	1
ENSMUSG00000083972	0	0	0	0	0	0	0
ENSMUSG00000046532	81	150	195	84	275	410	376
ENSMUSG00000082933	0	0	0	0	0	0	0
ENSMUSG00000081397	0	0	0	0	1	0	0
ENSMUSG00000083603	1	1	3	0	3	4	1
ENSMUSG00000031214	115	144	287	107	476	549	535
ENSMUSG00000099037	0	0	1	0	1	0	0
ENSMUSG00000088616	0	0	0	0	1	0	0
ENSMUSG00000047694	564	741	867	420	256	427	469
ENSMUSG00000082549	0	0	0	0	0	0	1
ENSMUSG00000031216	68	94	159	87	172	272	307
ENSMUSG00000083310	0	0	0	0	0	0	1
ENSMUSG00000031217	35	44	84	25	118	347	159
ENSMUSG00000073051	0	1	0	1	2	8	1
ENSMUSG00000085053	0	0	0	0	0	1	2
ENSMUSG00000085553	0	0	0	0	3	0	0
ENSMUSG00000034403	126	145	209	106	188	395	341
ENSMUSG00000082505	0	0	0	0	1	0	0
ENSMUSG00000083682	0	0	0	0	0	0	0
ENSMUSG00000071719	0	0	2	0	1	6	6
ENSMUSG00000059327	64	59	108	38	29	49	40
ENSMUSG00000082907	0	2	1	1	1	2	2
ENSMUSG00000083936	0	4	3	1	4	2	1
ENSMUSG00000080813	1	2	1	2	8	2	5
ENSMUSG00000076398	0	1	1	1	0	0	0
ENSMUSG00000031220	39	47	76	46	13	7	15
ENSMUSG00000051582	0	0	2	1	4	1	2
ENSMUSG00000031221	498	369	484	283	249	397	553
ENSMUSG00000067597	0	0	0	0	0	0	0
ENSMUSG00000015665	0	0	0	0	1	0	1
ENSMUSG00000081886	0	0	0	0	0	0	0
ENSMUSG00000044359	0	0	0	0	2	0	2
ENSMUSG00000060890	1	0	5	0	4	1	2
ENSMUSG00000015668	109	103	143	75	76	131	131
ENSMUSG00000034311	1	8	4	5	52	125	155
ENSMUSG00000019359	21	5	10	3	4	2	4
ENSMUSG00000085314	0	0	0	0	0	0	0
ENSMUSG00000086736	0	0	0	0	0	1	0
ENSMUSG00000089030	0	0	0	0	0	0	0
ENSMUSG00000000881	160	141	225	124	263	345	540
ENSMUSG00000009670	0	0	0	0	0	1	1
ENSMUSG00000089205	0	0	0	0	0	0	0
ENSMUSG00000088839	0	0	0	0	0	0	0
ENSMUSG00000081806	0	0	0	0	0	0	0
ENSMUSG00000081943	0	0	0	0	0	0	1
ENSMUSG00000031297	3	1	5	0	9	11	5
ENSMUSG00000046032	50	68	97	46	148	249	248
ENSMUSG00000088114	0	0	0	0	0	2	0
ENSMUSG00000083781	0	0	0	0	0	0	0
ENSMUSG00000077303	0	0	0	0	0	0	0
ENSMUSG00000042903	151	139	154	80	181	225	205
ENSMUSG00000090141	0	0	0	0	0	0	0
ENSMUSG00000092463	0	0	0	0	0	0	0
ENSMUSG00000031304	4	7	27	8	20	34	23
ENSMUSG00000079487	131	202	377	119	701	670	734
ENSMUSG00000096056	0	2	1	0	4	6	7
ENSMUSG00000031302	0	0	1	1	1	1	5
ENSMUSG00000047797	691	566	734	436	1	4	4
ENSMUSG00000031310	101	88	172	78	350	328	360
ENSMUSG00000031311	557	565	682	393	963	1515	1613
ENSMUSG00000031312	0	2	6	2	32	50	57
ENSMUSG00000083897	1	0	0	0	0	0	0
ENSMUSG00000081674	0	0	0	0	1	0	1
ENSMUSG00000031314	207	309	430	216	687	813	959
ENSMUSG00000034160	574	1016	1730	634	2601	2362	2788
ENSMUSG00000082729	0	0	0	0	0	0	0
ENSMUSG00000084197	0	0	0	0	0	0	0
ENSMUSG00000050232	1	1	3	1	4	3	14
ENSMUSG00000084284	1	0	1	0	1	3	3
ENSMUSG00000082541	0	0	0	0	0	0	0
ENSMUSG00000045010	0	0	0	0	0	1	2
ENSMUSG00000046774	0	0	0	0	0	0	0
ENSMUSG00000081230	0	0	0	0	0	0	0
ENSMUSG00000082284	1	1	0	2	0	0	0
ENSMUSG00000079481	60	81	154	57	204	485	314
ENSMUSG00000087712	0	0	0	0	0	0	0
ENSMUSG00000098968	0	0	1	0	3	2	2
ENSMUSG00000049191	93	72	169	66	76	81	98
ENSMUSG00000087208	0	0	0	0	0	0	0
ENSMUSG00000079480	30	30	35	29	8	14	15
ENSMUSG00000081969	0	0	0	0	0	0	1
ENSMUSG00000051220	11	13	20	5	35	62	135
ENSMUSG00000084142	0	0	0	0	0	0	0
ENSMUSG00000031320	2640	2212	3197	1962	1610	3356	3962
ENSMUSG00000081263	0	0	0	0	0	0	1
